Muros	M6Y	ASD-C3.1 Min	Top	-2.2002	-0.1607	-0.0461	-0.0282	-0.0661	-0.6176
Muros	M6Y	ASD-C3.1 Min	Bottom	-5.3152	0.111	-0.0251	-0.0406	-0.011	-0.4139
Muros	M6Y	ASD-C3.2 Max	Top	-1.8766	1.5996	0.025	0.05	0.0233	0.2658
Muros	M6Y	ASD-C3.2 Max	Bottom	-4.2519	1.917	0.0074	0.0024	-0.0011	2.0174
Muros	M6Y	ASD-C3.2 Min	Top	-2.3763	-1.6333	-0.0088	-0.0342	-0.0219	-1.3047
Muros	M6Y	ASD-C3.2 Min	Bottom	-5.4911	-1.3814	-0.0278	-0.0218	-0.0058	-1.762
Muros	M6Y	ASD-C4.1 Max	Top	-1.8351	0.1311	0.0561	0.0308	0.0676	-0.2805
Muros	M6Y	ASD-C4.1 Max	Bottom	-4.1093	0.409	0.0093	0.0302	0.0062	0.5643
Muros	M6Y	ASD-C4.1 Min	Top	-1.9825	-0.1567	-0.0523	-0.0413	-0.066	-0.4769
Muros	M6Y	ASD-C4.1 Min	Bottom	-4.9968	0.0954	-0.0205	-0.0317	-0.0089	-0.5189
Muros	M6Y	ASD-C4.2 Max	Top	-1.6589	1.6037	0.0188	0.0369	0.0234	0.4065
Muros	M6Y	ASD-C4.2 Max	Bottom	-3.9334	1.9014	0.012	0.0114	0.001	1.9124
Muros	M6Y	ASD-C4.2 Min	Top	-2.1586	-1.6292	-0.015	-0.0474	-0.0218	-1.1639
Muros	M6Y	ASD-C4.2 Min	Bottom	-5.1727	-1.397	-0.0232	-0.0128	-0.0037	-1.867
Muros	M7Y	PP	Top	-1.4094	0.043	-0.0123	0.0032	0.0258	-0.0817
Muros	M7Y	PP	Bottom	-2.8584	0.0229	-0.0078	0.0039	-0.0002	-0.0133
Muros	M7Y	SC	Top	-0.15	-0.0033	0.0006	-0.0001	-0.0006	0.0026
Muros	M7Y	SC	Bottom	-0.1633	-0.0025	-0.0001	-0.0002	-0.0002	-0.0006
Muros	M7Y	EX Max	Top	0.036	0.0569	0.0318	0.0268	0.0301	0.0481
Muros	M7Y	EX Max	Bottom	0.0231	0.0558	0.013	0.0192	0.0011	0.036
Muros	M7Y	EY Max	Top	0.0195	1.0749	0.0148	0.0203	0.0156	0.7459
Muros	M7Y	EY Max	Bottom	0.0264	1.0424	0.0032	0.0121	0.0007	0.6799
Muros	M7Y	ASD-C1	Top	-1.4094	0.043	-0.0123	0.0032	0.0258	-0.0817
Muros	M7Y	ASD-C1	Bottom	-2.8584	0.0229	-0.0078	0.0039	-0.0002	-0.0133
Muros	M7Y	ASD-C2	Top	-1.5594	0.0397	-0.0117	0.0031	0.0252	-0.079
Muros	M7Y	ASD-C2	Bottom	-3.0218	0.0204	-0.0078	0.0037	-0.0004	-0.0139
Muros	M7Y	ASD-C3.1 Max	Top	-1.5233	0.0966	0.02	0.0299	0.0553	-0.031
Muros	M7Y	ASD-C3.1 Max	Bottom	-2.9987	0.0762	0.0052	0.0229	0.0007	0.0221
Muros	M7Y	ASD-C3.1 Min	Top	-1.5954	-0.0172	-0.0435	-0.0237	-0.0049	-0.1271
Muros	M7Y	ASD-C3.1 Min	Bottom	-3.0449	-0.0354	-0.0208	-0.0155	-0.0015	-0.0499
Muros	M7Y	ASD-C3.2 Max	Top	-1.5399	1.1146	0.003	0.0234	0.0407	0.6668
Muros	M7Y	ASD-C3.2 Max	Bottom	-2.9954	1.0627	-0.0046	0.0158	0.0002	0.666
Muros	M7Y	ASD-C3.2 Min	Top	-1.5788	-1.0352	-0.0265	-0.0172	0.0096	-0.8249
Muros	M7Y	ASD-C3.2 Min	Bottom	-3.0482	-1.022	-0.011	-0.0084	-0.0011	-0.6938
Muros	M7Y	ASD-C4.1 Max	Top	-1.3733	0.0999	0.0195	0.03	0.0559	-0.0336
Muros	M7Y	ASD-C4.1 Max	Bottom	-2.8353	0.0786	0.0052	0.0231	0.0009	0.0227
Muros	M7Y	ASD-C4.1 Min	Top	-1.4454	-0.0139	-0.044	-0.0236	-0.0043	-0.1297
Muros	M7Y	ASD-C4.1 Min	Bottom	-2.8816	-0.0329	-0.0208	-0.0153	-0.0013	-0.0493
Muros	M7Y	ASD-C4.2 Max	Top	-1.3899	1.118	0.0025	0.0235	0.0414	0.6642
Muros	M7Y	ASD-C4.2 Max	Bottom	-2.832	1.0652	-0.0045	0.0159	0.0004	0.6666
Muros	M7Y	ASD-C4.2 Min	Top	-1.4288	-1.0319	-0.027	-0.0171	0.0103	-0.8275
Muros	M7Y	ASD-C4.2 Min	Bottom	-2.8849	-1.0195	-0.011	-0.0082	-0.0009	-0.6932
Muros	M8Y	PP	Top	-2.0541	-0.0293	-0.0169	-0.0029	0.0295	0.5022
Muros	M8Y	PP	Bottom	-4.5771	-0.2748	-0.0027	-0.025	0.0021	0.1781
Muros	M8Y	SC	Top	-0.2276	0.0073	0.0045	-0.0099	-0.00001791	0.1274
Muros	M8Y	SC	Bottom	-0.3385	-0.0133	0.0007	-0.0016	0.0001	-0.1142
Muros	M8Y	EX Max	Bottom	0.5654	0.089	0.0095	0.036	0.0046	0.7883
Muros	M8Y	EY Max	Top	0.2762	1.6438	0.0265	0.048	0.0597	0.7314
Muros	M8Y	EY Max	Bottom	0.5406	1.68	0.0214	0.0186	0.0029	1.8154
Muros	M8Y	ASD-C1	Top	-2.0541	-0.0293	-0.0169	-0.0029	0.0295	0.5022
Muros	M8Y	ASD-C1	Bottom	-4.5771	-0.2748	-0.0027	-0.025	0.0021	0.1781
Muros	M8Y	ASD-C2	Top	-2.2818	-0.0221	-0.0124	-0.0127	0.0294	0.6296
Muros	M8Y	ASD-C2	Bottom	-4.9156	-0.2881	-0.002	-0.0266	0.0022	0.0639
Muros	M8Y	ASD-C3.1 Max	Top	-2.1882	0.0579	0.0658	0.021	0.1296	0.9037
Muros	M8Y	ASD-C3.1 Max	Bottom	-4.3501	-0.1991	0.0075	0.0095	0.0068	0.8522
Muros	M8Y	ASD-C3.1 Min	Top	-2.3753	-0.102	-0.0906	-0.0465	-0.0707	0.3555
Muros	M8Y	ASD-C3.1 Min	Bottom	-5.481	-0.3771	-0.0116	-0.0626	-0.0024	-0.7244
Muros	M8Y	ASD-C3.2 Max	Top	-2.0056	1.6218	0.0141	0.0353	0.0891	1.361
Muros	M8Y	ASD-C3.2 Max	Bottom	-4.375	1.392	0.0194	-0.008	0.005	1.8793
Muros	M8Y	ASD-C3.2 Min	Top	-2.5579	-1.6659	-0.0389	-0.0608	-0.0302	-0.1018
Muros	M8Y	ASD-C3.2 Min	Bottom	-5.4562	-1.9681	-0.0235	-0.0451	-0.0007	-1.7515
Muros	M8Y	ASD-C4.1 Max	Top	-1.9606	0.0507	0.0612	0.0308	0.1296	0.7763
Muros	M8Y	ASD-C4.1 Max	Bottom	-4.0117	-0.1858	0.0068	0.0111	0.0067	0.9664
